ID,Item,FailureMode,Effect,Severity,Occurrence,Detection,RPN,ActionPriority,File,Line
FMEA-8489,throw_test_failure_exception,Incorrect return value in throw_test_failure_exception(),Incorrect system behaviour or safety-function failure originating in throw_test_failure_exception (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_test_failure_exception.cpp,15
FMEA-8488,StreamEndStop,Exception propagation in StreamEndStop(),Incorrect system behaviour or safety-function failure originating in StreamEndStop (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_stream_end_stop.hpp,19
FMEA-7145,defaultListTags,Incorrect return value in defaultListTags(),Incorrect system behaviour or safety-function failure originating in defaultListTags (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,176
FMEA-7162,printTestRunTotals,Unhandled error in printTestRunTotals(),Incorrect system behaviour or safety-function failure originating in printTestRunTotals (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,298
FMEA-7161,printTestRunTotals,Incorrect return value in printTestRunTotals(),Incorrect system behaviour or safety-function failure originating in printTestRunTotals (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,298
FMEA-3169,makeGenerators,Incorrect return value in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7586
FMEA-7158,printSummaryRow,Unhandled error in printSummaryRow(),Incorrect system behaviour or safety-function failure originating in printSummaryRow (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,272
FMEA-7157,printSummaryRow,Incorrect return value in printSummaryRow(),Incorrect system behaviour or safety-function failure originating in printSummaryRow (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,272
FMEA-7156,SummaryColumn,Exception propagation in SummaryColumn(),Incorrect system behaviour or safety-function failure originating in SummaryColumn (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,239
FMEA-7155,SummaryColumn,Memory leak in SummaryColumn(),Incorrect system behaviour or safety-function failure originating in SummaryColumn (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,239
FMEA-3170,makeGenerators,Unhandled error in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7586
FMEA-7153,SummaryColumn,Incorrect initialisation in SummaryColumn(),Incorrect system behaviour or safety-function failure originating in SummaryColumn (class),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,239
FMEA-3173,makeGenerators,Incorrect return value in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7589
FMEA-7150,defaultListTests,Unhandled error in defaultListTests(),Incorrect system behaviour or safety-function failure originating in defaultListTests (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,198
FMEA-7149,defaultListTests,Incorrect return value in defaultListTests(),Incorrect system behaviour or safety-function failure originating in defaultListTests (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,198
FMEA-3174,makeGenerators,Unhandled error in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7589
FMEA-7146,defaultListTags,Unhandled error in defaultListTags(),Incorrect system behaviour or safety-function failure originating in defaultListTags (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,176
FMEA-3166,makeGenerators,Unhandled error in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7585
FMEA-3177,makeGenerators,Incorrect return value in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7590
FMEA-3178,makeGenerators,Unhandled error in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7590
FMEA-7142,defaultListListeners,Unhandled error in defaultListListeners(),Incorrect system behaviour or safety-function failure originating in defaultListListeners (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,144
FMEA-7141,defaultListListeners,Incorrect return value in defaultListListeners(),Incorrect system behaviour or safety-function failure originating in defaultListListeners (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,144
FMEA-3181,generate,Incorrect return value in generate(),Incorrect system behaviour or safety-function failure originating in generate (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7600
FMEA-7138,shouldShowDuration,Unhandled error in shouldShowDuration(),Incorrect system behaviour or safety-function failure originating in shouldShowDuration (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,70
FMEA-7137,shouldShowDuration,Incorrect return value in shouldShowDuration(),Incorrect system behaviour or safety-function failure originating in shouldShowDuration (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,70
FMEA-3182,generate,Unhandled error in generate(),Incorrect system behaviour or safety-function failure originating in generate (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7600
FMEA-7134,listTestNamesOnly,Unhandled error in listTestNamesOnly(),Incorrect system behaviour or safety-function failure originating in listTestNamesOnly (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,29
FMEA-7133,listTestNamesOnly,Incorrect return value in listTestNamesOnly(),Incorrect system behaviour or safety-function failure originating in listTestNamesOnly (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_helpers.cpp,29
FMEA-3185,next,Incorrect return value in next(),Incorrect system behaviour or safety-function failure originating in next (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7664
FMEA-3186,next,Unhandled error in next(),Incorrect system behaviour or safety-function failure originating in next (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7664
FMEA-7130,getDescriptionImpl,Unhandled error in getDescriptionImpl(),Incorrect system behaviour or safety-function failure originating in getDescriptionImpl (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_registrars.hpp,93
FMEA-3156,as,Exception propagation in as(),Incorrect system behaviour or safety-function failure originating in as (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7574
FMEA-7194,writeSection,Unhandled error in writeSection(),Incorrect system behaviour or safety-function failure originating in writeSection (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,38
FMEA-7193,writeSection,Incorrect return value in writeSection(),Incorrect system behaviour or safety-function failure originating in writeSection (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,38
FMEA-3146,add_generators,Unhandled error in add_generators(),Incorrect system behaviour or safety-function failure originating in add_generators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7537
FMEA-7190,writeTestCase,Unhandled error in writeTestCase(),Incorrect system behaviour or safety-function failure originating in writeTestCase (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,36
FMEA-7189,writeTestCase,Incorrect return value in writeTestCase(),Incorrect system behaviour or safety-function failure originating in writeTestCase (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,36
FMEA-3149,next,Incorrect return value in next(),Incorrect system behaviour or safety-function failure originating in next (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7553
FMEA-3150,next,Unhandled error in next(),Incorrect system behaviour or safety-function failure originating in next (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7553
FMEA-7186,writeRun,Unhandled error in writeRun(),Incorrect system behaviour or safety-function failure originating in writeRun (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,34
FMEA-7185,writeRun,Incorrect return value in writeRun(),Incorrect system behaviour or safety-function failure originating in writeRun (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,34
FMEA-3153,as,Incorrect initialisation in as(),Incorrect system behaviour or safety-function failure originating in as (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7574
FMEA-7182,testRunEndedCumulative,Unhandled error in testRunEndedCumulative(),Incorrect system behaviour or safety-function failure originating in testRunEndedCumulative (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,31
FMEA-7181,testRunEndedCumulative,Incorrect return value in testRunEndedCumulative(),Incorrect system behaviour or safety-function failure originating in testRunEndedCumulative (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,31
FMEA-3155,as,Memory leak in as(),Incorrect system behaviour or safety-function failure originating in as (class),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7574
FMEA-7129,getDescriptionImpl,Incorrect return value in getDescriptionImpl(),Incorrect system behaviour or safety-function failure originating in getDescriptionImpl (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_registrars.hpp,93
FMEA-7178,testCaseEnded,Unhandled error in testCaseEnded(),Incorrect system behaviour or safety-function failure originating in testCaseEnded (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,29
FMEA-7177,testCaseEnded,Incorrect return value in testCaseEnded(),Incorrect system behaviour or safety-function failure originating in testCaseEnded (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,29
FMEA-3157,makeGenerators,Incorrect return value in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7577
FMEA-3158,makeGenerators,Unhandled error in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7577
FMEA-7174,assertionEnded,Unhandled error in assertionEnded(),Incorrect system behaviour or safety-function failure originating in assertionEnded (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,27
FMEA-7173,assertionEnded,Incorrect return value in assertionEnded(),Incorrect system behaviour or safety-function failure originating in assertionEnded (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,27
FMEA-3161,makeGenerators,Incorrect return value in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7581
FMEA-7170,testCaseStarting,Unhandled error in testCaseStarting(),Incorrect system behaviour or safety-function failure originating in testCaseStarting (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,26
FMEA-7169,testCaseStarting,Incorrect return value in testCaseStarting(),Incorrect system behaviour or safety-function failure originating in testCaseStarting (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,26
FMEA-3162,makeGenerators,Unhandled error in makeGenerators(),Incorrect system behaviour or safety-function failure originating in makeGenerators (function),5,3,4,60,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,7581
FMEA-7166,testRunStarting,Unhandled error in testRunStarting(),Incorrect system behaviour or safety-function failure originating in testRunStarting (function),5,3,4,60,medium,build-cov/_deps/catch2-src/src/catch2/reporters/catch_reporter_junit.hpp,24
